source_path,relative_path,file_name,kind,size_bytes,sha256,signature,parse_ok,parse_message_count,parse_message_types,parse_error
downloads/log_0001_compass_interference.bin,downloads/log_0001_compass_interference.bin,log_0001_compass_interference.bin,bin,806912,b0db91ee3d6a7f0af25dbc4cf97a65e1287a47d8b91fc4973fd5d555f8aab8c0,binlike,True,3000,42,
downloads/log_0002_gps_quality_poor.bin,downloads/log_0002_gps_quality_poor.bin,log_0002_gps_quality_poor.bin,bin,920999,b9daccd2634d195c9a9312b31e6aa43a5a0a775109a04b6eb57afa61d9c081ef,binlike,True,3000,29,
