IsAnomaly,TimeUS,Type,Volt,Curr,Roll,Pitch,Yaw,C1,C2,C3,C4,VibeX,VibeY,VibeZ
0,9839396,ATT,,,0.010632932186126709,-0.002239803085103631,105.01348876953125,,,,,,,
0,9839396,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,9839396,VIBE,,,,,,,,,,0.002793327672407031,0.003023246768862009,0.002914182376116514
0,9839396,VIBE,,,,,,,,,,0.005323018413037062,0.005399822257459164,0.005131339654326439
0,9939356,BAT,12.600000381469727,0.0,,,,,,,,,,
0,9939356,ATT,,,0.01038952823728323,-0.0024233045987784863,105.01378631591797,,,,,,,
0,9939356,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,9939356,VIBE,,,,,,,,,,0.0030981150921434164,0.0026846930850297213,0.0028548475820571184
0,9939356,VIBE,,,,,,,,,,0.005357771646231413,0.005303390324115753,0.005202909465879202
0,10039316,BAT,12.600000381469727,0.0,,,,,,,,,,
0,10039316,ATT,,,0.010250390507280827,-0.0024903323501348495,105.01405334472656,,,,,,,
0,10039316,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,10039316,VIBE,,,,,,,,,,0.002649616915732622,0.002855163998901844,0.0028165681287646294
0,10039316,VIBE,,,,,,,,,,0.005522480234503746,0.005989112891256809,0.005779630038887262
0,10139276,BAT,12.600000381469727,0.0,,,,,,,,,,
0,10139276,ATT,,,0.01022456306964159,-0.002604871289804578,105.20066833496094,,,,,,,
0,10139276,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,10139276,VIBE,,,,,,,,,,0.002986146602779627,0.0027842808049172163,0.0027783021796494722
0,10139276,VIBE,,,,,,,,,,0.0053267511539161205,0.005954405292868614,0.005908309947699308
0,10239236,BAT,12.600000381469727,0.0,,,,,,,,,,
0,10239236,ATT,,,0.0104015888646245,-0.0025104740634560585,105.67210388183594,,,,,,,
0,10239236,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,10239236,VIBE,,,,,,,,,,0.0028790938667953014,0.0025700805708765984,0.002885316964238882
0,10239236,VIBE,,,,,,,,,,0.00568762281909585,0.006034198682755232,0.005294791888445616
0,10339196,BAT,12.600000381469727,0.0,,,,,,,,,,
0,10339196,ATT,,,0.010450885631144047,-0.0023647621273994446,106.28355407714844,,,,,,,
0,10339196,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,10339196,VIBE,,,,,,,,,,0.00273960642516613,0.0028765923343598843,0.0030637886375188828
0,10339196,VIBE,,,,,,,,,,0.0055093346163630486,0.006104867905378342,0.005277447868138552
0,10439156,BAT,12.600000381469727,0.0,,,,,,,,,,
0,10439156,ATT,,,0.010440417565405369,-0.002328028902411461,106.9141845703125,,,,,,,
0,10439156,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,10439156,VIBE,,,,,,,,,,0.002803901443257928,0.002805146388709545,0.002911857096478343
0,10439156,VIBE,,,,,,,,,,0.005681799724698067,0.005992738995701075,0.005494454875588417
0,10539116,BAT,12.600000381469727,0.0,,,,,,,,,,
0,10539116,ATT,,,0.01045546680688858,-0.0022730922792106867,107.51549530029297,,,,,,,
0,10539116,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,10539116,VIBE,,,,,,,,,,0.0030603772029280663,0.0024396097287535667,0.0027678641490638256
0,10539116,VIBE,,,,,,,,,,0.005617254413664341,0.005755582358688116,0.005995607934892178
0,10639076,BAT,12.600000381469727,0.0,,,,,,,,,,
0,10639076,ATT,,,0.010526022873818874,-0.0022985637187957764,108.08368682861328,,,,,,,
0,10639076,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,10639076,VIBE,,,,,,,,,,0.0028368388302624226,0.002810103353112936,0.002766089513897896
0,10639076,VIBE,,,,,,,,,,0.0052717928774654865,0.005783951375633478,0.005839470308274031
0,10739036,BAT,12.600000381469727,0.0,,,,,,,,,,
0,10739036,ATT,,,0.010643305256962776,-0.0023934778291732073,108.63838958740234,,,,,,,
0,10739036,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,10739036,VIBE,,,,,,,,,,0.0026129723992198706,0.0026181258726865053,0.002888176590204239
0,10739036,VIBE,,,,,,,,,,0.005434986669570208,0.005606770049780607,0.005682068876922131
0,10839829,BAT,12.600000381469727,0.0,,,,,,,,,,
0,10839829,ATT,,,0.010631825774908066,-0.002585398266091943,109.15045166015625,,,,,,,
0,10839829,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,10839829,VIBE,,,,,,,,,,0.002645853441208601,0.0027628818061202765,0.0028828901704400778
0,10839829,VIBE,,,,,,,,,,0.005709423683583736,0.005880299024283886,0.005710071884095669
0,10939789,BAT,12.600000381469727,0.0,,,,,,,,,,
0,10939789,ATT,,,0.01058194786310196,-0.0026387828402221203,109.64830780029297,,,,,,,
0,10939789,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,10939789,VIBE,,,,,,,,,,0.0025480433832854033,0.0031683093402534723,0.002964161802083254
0,10939789,VIBE,,,,,,,,,,0.00529634952545166,0.0052535948343575,0.005899819079786539
0,11039749,BAT,12.600000381469727,0.0,,,,,,,,,,
0,11039749,ATT,,,0.010601798072457314,-0.0029329373501241207,110.14033508300781,,,,,,,
0,11039749,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,11039749,VIBE,,,,,,,,,,0.002639561425894499,0.0030170688405632973,0.0027207196690142155
0,11039749,VIBE,,,,,,,,,,0.005062649492174387,0.005644210614264011,0.005517723970115185
0,11139709,BAT,12.600000381469727,0.0,,,,,,,,,,
0,11139709,ATT,,,0.01071031205356121,-0.0031204146798700094,110.6241683959961,,,,,,,
0,11139709,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,11139709,VIBE,,,,,,,,,,0.0028729536570608616,0.002651382703334093,0.0028234710916876793
0,11139709,VIBE,,,,,,,,,,0.005835032090544701,0.005430159159004688,0.005685380194336176
0,11239669,BAT,12.600000381469727,0.0,,,,,,,,,,
0,11239669,ATT,,,0.010812872089445591,-0.0032393136061728,111.09568786621094,,,,,,,
0,11239669,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,11239669,VIBE,,,,,,,,,,0.002631444251164794,0.002936432370916009,0.0027154225390404463
0,11239669,VIBE,,,,,,,,,,0.00560107734054327,0.005512263160198927,0.0053492337465286255
0,11339629,BAT,12.600000381469727,0.0,,,,,,,,,,
0,11339629,ATT,,,0.010860021226108074,-0.003258500946685672,111.5518569946289,,,,,,,
0,11339629,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,11339629,VIBE,,,,,,,,,,0.0031607591081410646,0.003022885648533702,0.0028528114780783653
0,11339629,VIBE,,,,,,,,,,0.0053816563449800014,0.005255504511296749,0.00558243365958333
0,11439589,BAT,12.600000381469727,0.0,,,,,,,,,,
0,11439589,ATT,,,0.011111878789961338,-0.0031748313922435045,111.99271392822266,,,,,,,
0,11439589,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,11439589,VIBE,,,,,,,,,,0.0030688652768731117,0.0025451306719332933,0.0029327552765607834
0,11439589,VIBE,,,,,,,,,,0.0056986622512340546,0.005675001069903374,0.005292451474815607
0,11539549,BAT,12.600000381469727,0.0,,,,,,,,,,
0,11539549,ATT,,,0.011430944316089153,-0.0031516235321760178,112.41962432861328,,,,,,,
0,11539549,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,11539549,VIBE,,,,,,,,,,0.0028931365814059973,0.0025589168071746826,0.0031100409105420113
0,11539549,VIBE,,,,,,,,,,0.005523828323930502,0.005779684521257877,0.005982526112347841
0,11639509,BAT,12.600000381469727,0.0,,,,,,,,,,
0,11639509,ATT,,,0.011733297258615494,-0.003409869270399213,112.83609771728516,,,,,,,
0,11639509,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,11639509,VIBE,,,,,,,,,,0.0026455167680978775,0.002427614526823163,0.0029838737100362778
0,11639509,VIBE,,,,,,,,,,0.005726420786231756,0.00572479423135519,0.006040357984602451
0,11739469,BAT,12.600000381469727,0.0,,,,,,,,,,
0,11739469,ATT,,,0.01167945098131895,-0.0032111951150000095,113.2349624633789,,,,,,,
0,11739469,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,11739469,VIBE,,,,,,,,,,0.002759592141956091,0.0025742941070348024,0.0027856812812387943
0,11739469,VIBE,,,,,,,,,,0.005535411182790995,0.005998521577566862,0.005647048354148865
0,11839429,BAT,12.600000381469727,0.0,,,,,,,,,,
0,11839429,ATT,,,0.011929867789149284,-0.0033091388177126646,113.61720275878906,,,,,,,
0,11839429,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,11839429,VIBE,,,,,,,,,,0.002978456672281027,0.002504167379811406,0.002776707988232374
0,11839429,VIBE,,,,,,,,,,0.005907505284994841,0.005768595729023218,0.005396713502705097
0,11939389,BAT,12.600000381469727,0.0,,,,,,,,,,
0,11939389,ATT,,,0.012177136726677418,-0.0033039473928511143,113.98455047607422,,,,,,,
0,11939389,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,11939389,VIBE,,,,,,,,,,0.002837464679032564,0.0022953718435019255,0.0028844154439866543
0,11939389,VIBE,,,,,,,,,,0.005343915428966284,0.005572842434048653,0.005820463877171278
0,12039349,BAT,12.600000381469727,0.0,,,,,,,,,,
0,12039349,ATT,,,0.012447529472410679,-0.003293558256700635,114.33882141113281,,,,,,,
0,12039349,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,12039349,VIBE,,,,,,,,,,0.0028776726685464382,0.0026280826423317194,0.0030102047603577375
0,12039349,VIBE,,,,,,,,,,0.005671962630003691,0.005788472946733236,0.005436460487544537
0,12139309,BAT,12.600000381469727,0.0,,,,,,,,,,
0,12139309,ATT,,,0.012522866949439049,-0.0031326506286859512,114.68061828613281,,,,,,,
0,12139309,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,12139309,VIBE,,,,,,,,,,0.0029000365175306797,0.002581394277513027,0.002807884244248271
0,12139309,VIBE,,,,,,,,,,0.0056809671223163605,0.00543300062417984,0.005711546633392572
0,12239269,BAT,12.600000381469727,0.0,,,,,,,,,,
0,12239269,ATT,,,0.01283151563256979,-0.0032053436152637005,115.00971221923828,,,,,,,
0,12239269,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,12239269,VIBE,,,,,,,,,,0.00295627280138433,0.002686581574380398,0.0025676125660538673
0,12239269,VIBE,,,,,,,,,,0.00562272546812892,0.00529055017977953,0.005602140445262194
0,12339229,BAT,12.600000381469727,0.0,,,,,,,,,,
0,12339229,ATT,,,0.013232513330876827,-0.0032773204147815704,115.32514190673828,,,,,,,
0,12339229,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,12339229,VIBE,,,,,,,,,,0.003054642118513584,0.002924760105088353,0.002542264759540558
0,12339229,VIBE,,,,,,,,,,0.005471895914524794,0.005201622378081083,0.0055932034738361835
0,12439189,BAT,12.600000381469727,0.0,,,,,,,,,,
0,12439189,ATT,,,0.013583171181380749,-0.00317887170240283,115.63005828857422,,,,,,,
0,12439189,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,12439189,VIBE,,,,,,,,,,0.002759564435109496,0.002774671884253621,0.002543254056945443
0,12439189,VIBE,,,,,,,,,,0.005563993472605944,0.005426206160336733,0.005909088533371687
0,12539149,BAT,12.600000381469727,0.0,,,,,,,,,,
0,12539149,ATT,,,0.013755779713392258,-0.003213366959244013,115.9228515625,,,,,,,
0,12539149,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,12539149,VIBE,,,,,,,,,,0.0027214232832193375,0.002913626842200756,0.0027523713652044535
0,12539149,VIBE,,,,,,,,,,0.005332780536264181,0.005373779218643904,0.00590649014338851
0,12639109,BAT,12.600000381469727,0.0,,,,,,,,,,
0,12639109,ATT,,,0.013934769667685032,-0.0032799241598695517,116.20435333251953,,,,,,,
0,12639109,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,12639109,VIBE,,,,,,,,,,0.002871394157409668,0.0028048567473888397,0.002906535752117634
0,12639109,VIBE,,,,,,,,,,0.00575984874740243,0.005690563470125198,0.005757519975304604
0,12739069,BAT,12.600000381469727,0.0,,,,,,,,,,
0,12739069,ATT,,,0.014266393147408962,-0.0031205760315060616,116.47444152832031,,,,,,,
0,12739069,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,12739069,VIBE,,,,,,,,,,0.0028520941268652678,0.0028504207730293274,0.0027100443840026855
0,12739069,VIBE,,,,,,,,,,0.0054964348673820496,0.00554835656657815,0.005765115842223167
0,12839029,BAT,12.600000381469727,0.0,,,,,,,,,,
0,12839029,ATT,,,0.014647729694843292,-0.0028307645116001368,116.73519134521484,,,,,,,
0,12839029,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,12839029,VIBE,,,,,,,,,,0.0027811480686068535,0.0027239955961704254,0.002956270007416606
0,12839029,VIBE,,,,,,,,,,0.004984060302376747,0.00552029674872756,0.005595262628048658
0,12939822,BAT,12.600000381469727,0.0,,,,,,,,,,
0,12939822,ATT,,,0.014987905509769917,-0.0027499101124703884,116.98698425292969,,,,,,,
0,12939822,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,12939822,VIBE,,,,,,,,,,0.002645040163770318,0.0029285713098943233,0.0028205132111907005
0,12939822,VIBE,,,,,,,,,,0.005888114217668772,0.00560124684125185,0.005460590124130249
0,13039782,BAT,12.600000381469727,0.0,,,,,,,,,,
0,13039782,ATT,,,0.014874175190925598,-0.002382660284638405,117.22676086425781,,,,,,,
0,13039782,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,13039782,VIBE,,,,,,,,,,0.002769998973235488,0.0030020372942090034,0.002667721826583147
0,13039782,VIBE,,,,,,,,,,0.005372519139200449,0.005349115468561649,0.00580149469897151
0,13139742,BAT,12.600000381469727,0.0,,,,,,,,,,
0,13139742,ATT,,,0.015083055011928082,-0.0024164209607988596,117.45594024658203,,,,,,,
0,13139742,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,13139742,VIBE,,,,,,,,,,0.002566127572208643,0.0027561846654862165,0.0027865562587976456
0,13139742,VIBE,,,,,,,,,,0.005603617988526821,0.0053499317727983,0.005099098663777113
0,13239702,BAT,12.600000381469727,0.0,,,,,,,,,,
0,13239702,ATT,,,0.015214372426271439,-0.002053073374554515,117.67564392089844,,,,,,,
0,13239702,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,13239702,VIBE,,,,,,,,,,0.002779558300971985,0.0026633245870471,0.0030311616137623787
0,13239702,VIBE,,,,,,,,,,0.005431747063994408,0.005199863575398922,0.005361663177609444
0,13339662,BAT,12.600000381469727,0.0,,,,,,,,,,
0,13339662,ATT,,,0.015455055050551891,-0.0019076872849836946,117.88607788085938,,,,,,,
0,13339662,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,13339662,VIBE,,,,,,,,,,0.002832466270774603,0.0030673877336084843,0.0029307890217751265
0,13339662,VIBE,,,,,,,,,,0.005360282026231289,0.005433591548353434,0.005585723556578159
0,13439622,BAT,12.600000381469727,0.0,,,,,,,,,,
0,13439622,ATT,,,0.01579068973660469,-0.0016104774549603462,118.08740997314453,,,,,,,
0,13439622,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,13439622,VIBE,,,,,,,,,,0.0026977036613970995,0.0025976067408919334,0.0027269525453448296
0,13439622,VIBE,,,,,,,,,,0.005410962738096714,0.00520709902048111,0.005492387805134058
0,13539582,BAT,12.600000381469727,0.0,,,,,,,,,,
0,13539582,ATT,,,0.016180815175175667,-0.0012991444673389196,118.28073120117188,,,,,,,
0,13539582,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,13539582,VIBE,,,,,,,,,,0.002653219271451235,0.0029346663504838943,0.0027210665866732597
0,13539582,VIBE,,,,,,,,,,0.005490735173225403,0.005429524462670088,0.005353589542210102
0,13639542,BAT,12.600000381469727,0.0,,,,,,,,,,
0,13639542,ATT,,,0.016498887911438942,-0.0011487809242680669,118.46586608886719,,,,,,,
0,13639542,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,13639542,VIBE,,,,,,,,,,0.0028021777980029583,0.002679808298125863,0.0026972386986017227
0,13639542,VIBE,,,,,,,,,,0.005713805556297302,0.005676571279764175,0.005558986682444811
0,13739502,BAT,12.600000381469727,0.0,,,,,,,,,,
0,13739502,ATT,,,0.016783621162176132,-0.0010531391017138958,118.64295959472656,,,,,,,
0,13739502,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,13739502,VIBE,,,,,,,,,,0.002828949363902211,0.002933044917881489,0.0025727252941578627
0,13739502,VIBE,,,,,,,,,,0.005788272246718407,0.005563986953347921,0.00591844879090786
0,13839462,BAT,12.600000381469727,0.0,,,,,,,,,,
0,13839462,ATT,,,0.01700032874941826,-0.0008345380192622542,118.81220245361328,,,,,,,
0,13839462,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,13839462,VIBE,,,,,,,,,,0.0028339936397969723,0.002910270355641842,0.0030104895122349262
0,13839462,VIBE,,,,,,,,,,0.005487767048180103,0.006066393107175827,0.006171762943267822
0,13939422,BAT,12.600000381469727,0.0,,,,,,,,,,
0,13939422,ATT,,,0.017197100445628166,-0.0005988943739794195,118.97428131103516,,,,,,,
0,13939422,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,13939422,VIBE,,,,,,,,,,0.0030173929408192635,0.0029350481927394867,0.0028101273346692324
0,13939422,VIBE,,,,,,,,,,0.005696278531104326,0.005750852171331644,0.005773677956312895
0,14039382,BAT,12.600000381469727,0.0,,,,,,,,,,
0,14039382,ATT,,,0.017641106620430946,-0.0005027527804486454,119.12947845458984,,,,,,,
0,14039382,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,14039382,VIBE,,,,,,,,,,0.00302395923063159,0.002818246139213443,0.0026970072649419308
0,14039382,VIBE,,,,,,,,,,0.006010360084474087,0.005545936990529299,0.005820379126816988
0,14139342,BAT,12.600000381469727,0.0,,,,,,,,,,
0,14139342,ATT,,,0.01786923035979271,-0.00023264314222615212,119.27811431884766,,,,,,,
0,14139342,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,14139342,VIBE,,,,,,,,,,0.0030242097564041615,0.0029197335243225098,0.0026815743185579777
0,14139342,VIBE,,,,,,,,,,0.006074594799429178,0.005395132582634687,0.005292879417538643
0,14239302,BAT,12.600000381469727,0.0,,,,,,,,,,
0,14239302,ATT,,,0.01829024963080883,-8.727549720788375e-05,119.42008972167969,,,,,,,
0,14239302,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,14239302,VIBE,,,,,,,,,,0.002963581122457981,0.002804834395647049,0.0025337038096040487
0,14239302,VIBE,,,,,,,,,,0.006341511383652687,0.005701837595552206,0.005344384349882603
0,14339262,BAT,12.600000381469727,0.0,,,,,,,,,,
0,14339262,ATT,,,0.018532896414399147,0.0002773783926386386,119.55561065673828,,,,,,,
0,14339262,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,14339262,VIBE,,,,,,,,,,0.002737805712968111,0.002694243798032403,0.0026196392718702555
0,14339262,VIBE,,,,,,,,,,0.005496568512171507,0.005709461867809296,0.005658235866576433
0,14439222,BAT,12.600000381469727,0.0,,,,,,,,,,
0,14439222,ATT,,,0.01869041845202446,0.0005991926300339401,119.6838150024414,,,,,,,
0,14439222,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,14439222,VIBE,,,,,,,,,,0.0028435501735657454,0.0026900521479547024,0.0028069396503269672
0,14439222,VIBE,,,,,,,,,,0.005479306448251009,0.005503505934029818,0.00545501196756959
0,14539182,BAT,12.600000381469727,0.0,,,,,,,,,,
0,14539182,ATT,,,0.018874384462833405,0.0010173682821914554,119.80780792236328,,,,,,,
0,14539182,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,14539182,VIBE,,,,,,,,,,0.003041161922737956,0.002897214610129595,0.002852552803233266
0,14539182,VIBE,,,,,,,,,,0.005961607675999403,0.0052937474101781845,0.0056790877133607864
0,14639142,BAT,12.600000381469727,0.0,,,,,,,,,,
0,14639142,ATT,,,0.01916716806590557,0.0009536219877190888,119.92630004882812,,,,,,,
0,14639142,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,14639142,VIBE,,,,,,,,,,0.002743612974882126,0.0025172592140734196,0.0025501265190541744
0,14639142,VIBE,,,,,,,,,,0.005463233683258295,0.005721958354115486,0.005670695565640926
0,14739102,BAT,12.600000381469727,0.0,,,,,,,,,,
0,14739102,ATT,,,0.019424989819526672,0.0012547203805297613,120.03954315185547,,,,,,,
0,14739102,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,14739102,VIBE,,,,,,,,,,0.002811817219480872,0.0027489305939525366,0.0029142769053578377
0,14739102,VIBE,,,,,,,,,,0.005571418907493353,0.005436263512820005,0.005664133466780186
0,14839062,BAT,12.600000381469727,0.0,,,,,,,,,,
0,14839062,ATT,,,0.019713692367076874,0.0013899537734687328,120.14923858642578,,,,,,,
0,14839062,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,14839062,VIBE,,,,,,,,,,0.002968131797388196,0.002705165185034275,0.0030348515138030052
0,14839062,VIBE,,,,,,,,,,0.005394193809479475,0.005778348073363304,0.005588272120803595
0,14939855,BAT,12.600000381469727,0.0,,,,,,,,,,
0,14939855,ATT,,,0.019935322925448418,0.00173615210223943,120.25282287597656,,,,,,,
0,14939855,RCOU,,,,,,1000.0,1000.0,1000.0,1000.0,,,
0,14939855,VIBE,,,,,,,,,,0.002659873105585575,0.0027013926301151514,0.002612911630421877
